,period,currency_id,currency_name_th,currency_name_eng,buying_sight,buying_transfer,selling,mid_rate
206,2020-11-25,EUR,ยูโรโซน : ยูโร (EUR),EURO ZONE : EURO (EUR),35.5992,35.7263,36.4771,36.1017
207,2020-11-24,EUR,ยูโรโซน : ยูโร (EUR),EURO ZONE : EURO (EUR),35.4757,35.5881,36.3439,35.966
208,2020-11-23,EUR,ยูโรโซน : ยูโร (EUR),EURO ZONE : EURO (EUR),35.4372,35.5537,36.3191,35.9364
209,2020-11-20,EUR,ยูโรโซน : ยูโร (EUR),EURO ZONE : EURO (EUR),35.5234,35.6375,36.3888,36.0132
210,2020-11-19,EUR,ยูโรโซน : ยูโร (EUR),EURO ZONE : EURO (EUR),35.4652,35.5771,36.3396,35.9584
211,2020-11-18,EUR,ยูโรโซน : ยูโร (EUR),EURO ZONE : EURO (EUR),35.389,35.4963,36.2588,35.8776
212,2020-11-17,EUR,ยูโรโซน : ยูโร (EUR),EURO ZONE : EURO (EUR),35.296,35.4046,36.1495,35.7771
213,2020-11-16,EUR,ยูโรโซน : ยูโร (EUR),EURO ZONE : EURO (EUR),35.2796,35.3848,36.0968,35.7408
214,2020-11-13,EUR,ยูโรโซน : ยูโร (EUR),EURO ZONE : EURO (EUR),35.2453,35.3445,36.0332,35.6889
215,2020-11-12,EUR,ยูโรโซน : ยูโร (EUR),EURO ZONE : EURO (EUR),35.1636,35.272,36.0031,35.6376
216,2020-11-11,EUR,ยูโรโซน : ยูโร (EUR),EURO ZONE : EURO (EUR),35.2934,35.3962,36.143,35.7696
217,2020-11-10,EUR,ยูโรโซน : ยูโร (EUR),EURO ZONE : EURO (EUR),35.5584,35.6634,36.4083,36.0359
218,2020-11-09,EUR,ยูโรโซน : ยูโร (EUR),EURO ZONE : EURO (EUR),35.8057,35.9076,36.6266,36.2671
219,2020-11-06,EUR,ยูโรโซน : ยูโร (EUR),EURO ZONE : EURO (EUR),35.7645,35.8748,36.628,36.2514
220,2020-11-05,EUR,ยูโรโซน : ยูโร (EUR),EURO ZONE : EURO (EUR),35.9017,36.0121,36.7715,36.3918
221,2020-11-04,EUR,ยูโรโซน : ยูโร (EUR),EURO ZONE : EURO (EUR),35.8206,35.9293,36.6752,36.3023
222,2020-11-03,EUR,ยูโรโซน : ยูโร (EUR),EURO ZONE : EURO (EUR),35.7183,35.8324,36.5812,36.2068
223,2020-11-02,EUR,ยูโรโซน : ยูโร (EUR),EURO ZONE : EURO (EUR),35.7804,35.8896,36.6444,36.267
224,2020-12-30,EUR,ยูโรโซน : ยูโร (EUR),EURO ZONE : EURO (EUR),36.3751,36.4949,37.2578,36.8764
225,2020-12-29,EUR,ยูโรโซน : ยูโร (EUR),EURO ZONE : EURO (EUR),36.3054,36.4224,37.1772,36.7998
226,2020-12-28,EUR,ยูโรโซน : ยูโร (EUR),EURO ZONE : EURO (EUR),36.3063,36.4129,37.1297,36.7713
227,2020-12-25,EUR,ยูโรโซน : ยูโร (EUR),EURO ZONE : EURO (EUR),36.1423,36.259,37.0179,36.6385
228,2020-12-24,EUR,ยูโรโซน : ยูโร (EUR),EURO ZONE : EURO (EUR),36.3505,36.4629,37.2173,36.8401
229,2020-12-23,EUR,ยูโรโซน : ยูโร (EUR),EURO ZONE : EURO (EUR),36.2709,36.3844,37.1493,36.7669
230,2020-12-22,EUR,ยูโรโซน : ยูโร (EUR),EURO ZONE : EURO (EUR),36.3622,36.4732,37.2185,36.8459
231,2020-12-21,EUR,ยูโรโซน : ยูโร (EUR),EURO ZONE : EURO (EUR),36.1134,36.2275,36.9823,36.6049
232,2020-12-18,EUR,ยูโรโซน : ยูโร (EUR),EURO ZONE : EURO (EUR),36.0174,36.1324,36.8777,36.5051
233,2020-12-17,EUR,ยูโรโซน : ยูโร (EUR),EURO ZONE : EURO (EUR),36.0345,36.1471,36.901,36.5241
234,2020-12-16,EUR,ยูโรโซน : ยูโร (EUR),EURO ZONE : EURO (EUR),36.0112,36.1333,36.8977,36.5155
235,2020-12-15,EUR,ยูโรโซน : ยูโร (EUR),EURO ZONE : EURO (EUR),36.0508,36.1708,36.9432,36.557
236,2020-12-14,EUR,ยูโรโซน : ยูโร (EUR),EURO ZONE : EURO (EUR),35.9843,36.1053,36.8703,36.4878
237,2020-12-09,EUR,ยูโรโซน : ยูโร (EUR),EURO ZONE : EURO (EUR),35.8842,35.9969,36.6621,36.3295
238,2020-12-08,EUR,ยูโรโซน : ยูโร (EUR),EURO ZONE : EURO (EUR),35.991,36.116,36.8844,36.5002
239,2020-12-04,EUR,ยูโรโซน : ยูโร (EUR),EURO ZONE : EURO (EUR),36.1322,36.2535,37.0124,36.633
240,2020-12-03,EUR,ยูโรโซน : ยูโร (EUR),EURO ZONE : EURO (EUR),36.0827,36.2029,36.9568,36.5799
241,2020-12-02,EUR,ยูโรโซน : ยูโร (EUR),EURO ZONE : EURO (EUR),35.9628,36.0841,36.8422,36.4632
242,2020-12-01,EUR,ยูโรโซน : ยูโร (EUR),EURO ZONE : EURO (EUR),35.6775,35.7949,36.545,36.17
243,2021-01-29,EUR,ยูโรโซน : ยูโร (EUR),EURO ZONE : EURO (EUR),35.8078,35.9255,36.6947,36.3101
244,2021-01-28,EUR,ยูโรโซน : ยูโร (EUR),EURO ZONE : EURO (EUR),35.8156,35.9335,36.7021,36.3178
245,2021-01-27,EUR,ยูโรโซน : ยูโร (EUR),EURO ZONE : EURO (EUR),35.9443,36.0584,36.8274,36.4429
246,2021-01-26,EUR,ยูโรโซน : ยูโร (EUR),EURO ZONE : EURO (EUR),35.8814,35.9971,36.7558,36.3765
247,2021-01-25,EUR,ยูโรโซน : ยูโร (EUR),EURO ZONE : EURO (EUR),35.9743,36.0901,36.8582,36.4742
248,2021-01-22,EUR,ยูโรโซน : ยูโร (EUR),EURO ZONE : EURO (EUR),35.9644,36.0814,36.8355,36.4585
249,2021-01-21,EUR,ยูโรโซน : ยูโร (EUR),EURO ZONE : EURO (EUR),35.8028,35.9168,36.6845,36.3007
250,2021-01-20,EUR,ยูโรโซน : ยูโร (EUR),EURO ZONE : EURO (EUR),35.8882,36.0097,36.7688,36.3893
251,2021-01-19,EUR,ยูโรโซน : ยูโร (EUR),EURO ZONE : EURO (EUR),35.8548,35.9709,36.72,36.3455
252,2021-01-18,EUR,ยูโรโซน : ยูโร (EUR),EURO ZONE : EURO (EUR),35.8707,35.9783,36.7283,36.3533
253,2021-01-15,EUR,ยูโรโซน : ยูโร (EUR),EURO ZONE : EURO (EUR),35.9113,36.0299,36.7905,36.4102
254,2021-01-14,EUR,ยูโรโซน : ยูโร (EUR),EURO ZONE : EURO (EUR),35.9814,36.0924,36.8473,36.4699
255,2021-01-13,EUR,ยูโรโซน : ยูโร (EUR),EURO ZONE : EURO (EUR),36.1515,36.261,37.019,36.64
256,2021-01-12,EUR,ยูโรโซน : ยูโร (EUR),EURO ZONE : EURO (EUR),36.1336,36.2526,37.0087,36.6307
257,2021-01-11,EUR,ยูโรโซน : ยูโร (EUR),EURO ZONE : EURO (EUR),36.2133,36.3282,37.0877,36.708
258,2021-01-08,EUR,ยูโรโซน : ยูโร (EUR),EURO ZONE : EURO (EUR),36.3882,36.4987,37.2374,36.8681
259,2021-01-07,EUR,ยูโรโซน : ยูโร (EUR),EURO ZONE : EURO (EUR),36.3855,36.5017,37.263,36.8824
260,2021-01-06,EUR,ยูโรโซน : ยูโร (EUR),EURO ZONE : EURO (EUR),36.2995,36.4142,37.1645,36.7894
261,2021-01-05,EUR,ยูโรโซน : ยูโร (EUR),EURO ZONE : EURO (EUR),36.2124,36.3197,37.0259,36.6728
262,2021-01-04,EUR,ยูโรโซน : ยูโร (EUR),EURO ZONE : EURO (EUR),36.1751,36.2919,37.0483,36.6701
263,2021-02-25,EUR,ยูโรโซน : ยูโร (EUR),EURO ZONE : EURO (EUR),36.0499,36.1596,36.9347,36.5472
264,2021-02-24,EUR,ยูโรโซน : ยูโร (EUR),EURO ZONE : EURO (EUR),35.9805,36.0971,36.8887,36.4929
265,2021-02-23,EUR,ยูโรโซน : ยูโร (EUR),EURO ZONE : EURO (EUR),35.9893,36.1068,36.8737,36.4903
266,2021-02-22,EUR,ยูโรโซน : ยูโร (EUR),EURO ZONE : EURO (EUR),35.8541,35.9682,36.7381,36.3532
267,2021-02-19,EUR,ยูโรโซน : ยูโร (EUR),EURO ZONE : EURO (EUR),35.7795,35.8904,36.6604,36.2754
268,2021-02-18,EUR,ยูโรโซน : ยูโร (EUR),EURO ZONE : EURO (EUR),35.6446,35.7533,36.5072,36.1303
269,2021-02-17,EUR,ยูโรโซน : ยูโร (EUR),EURO ZONE : EURO (EUR),35.7627,35.8689,36.6035,36.2362
270,2021-02-16,EUR,ยูโรโซน : ยูโร (EUR),EURO ZONE : EURO (EUR),35.741,35.8602,36.6397,36.25
271,2021-02-15,EUR,ยูโรโซน : ยูโร (EUR),EURO ZONE : EURO (EUR),35.7609,35.8715,36.6012,36.2364
272,2021-02-11,EUR,ยูโรโซน : ยูโร (EUR),EURO ZONE : EURO (EUR),35.7414,35.8551,36.6377,36.2464
273,2021-02-10,EUR,ยูโรโซน : ยูโร (EUR),EURO ZONE : EURO (EUR),35.7441,35.8603,36.6437,36.252
274,2021-02-09,EUR,ยูโรโซน : ยูโร (EUR),EURO ZONE : EURO (EUR),35.6413,35.7608,36.5444,36.1526
275,2021-02-08,EUR,ยูโรโซน : ยูโร (EUR),EURO ZONE : EURO (EUR),35.6498,35.7636,36.5278,36.1457
276,2021-02-05,EUR,ยูโรโซน : ยูโร (EUR),EURO ZONE : EURO (EUR),35.5151,35.6292,36.4008,36.015
277,2021-02-04,EUR,ยูโรโซน : ยูโร (EUR),EURO ZONE : EURO (EUR),35.606,35.7212,36.4836,36.1024
278,2021-02-03,EUR,ยูโรโซน : ยูโร (EUR),EURO ZONE : EURO (EUR),35.6451,35.7568,36.5174,36.1371
279,2021-02-02,EUR,ยูโรโซน : ยูโร (EUR),EURO ZONE : EURO (EUR),35.701,35.8152,36.5843,36.1998
280,2021-02-01,EUR,ยูโรโซน : ยูโร (EUR),EURO ZONE : EURO (EUR),35.773,35.8874,36.6553,36.2714
281,2021-03-31,EUR,ยูโรโซน : ยูโร (EUR),EURO ZONE : EURO (EUR),36.2212,36.3346,37.0836,36.7091
282,2021-03-30,EUR,ยูโรโซน : ยูโร (EUR),EURO ZONE : EURO (EUR),36.2425,36.354,37.1131,36.7336
283,2021-03-29,EUR,ยูโรโซน : ยูโร (EUR),EURO ZONE : EURO (EUR),36.2623,36.365,37.1268,36.7459
284,2021-03-26,EUR,ยูโรโซน : ยูโร (EUR),EURO ZONE : EURO (EUR),36.1976,36.31,37.0928,36.7014
285,2021-03-25,EUR,ยูโรโซน : ยูโร (EUR),EURO ZONE : EURO (EUR),36.2188,36.3293,37.1059,36.7176
286,2021-03-24,EUR,ยูโรโซน : ยูโร (EUR),EURO ZONE : EURO (EUR),36.2337,36.3422,37.1188,36.7305
287,2021-03-23,EUR,ยูโรโซน : ยูโร (EUR),EURO ZONE : EURO (EUR),36.4169,36.5284,37.2916,36.91
288,2021-03-22,EUR,ยูโรโซน : ยูโร (EUR),EURO ZONE : EURO (EUR),36.2304,36.3388,37.1104,36.7246
289,2021-03-19,EUR,ยูโรโซน : ยูโร (EUR),EURO ZONE : EURO (EUR),36.3283,36.4334,37.1824,36.8079
290,2021-03-18,EUR,ยูโรโซน : ยูโร (EUR),EURO ZONE : EURO (EUR),36.2975,36.4068,37.1556,36.7812
291,2021-03-17,EUR,ยูโรโซน : ยูโร (EUR),EURO ZONE : EURO (EUR),36.142,36.254,37.011,36.6325
292,2021-03-16,EUR,ยูโรโซน : ยูโร (EUR),EURO ZONE : EURO (EUR),36.1526,36.2653,37.0309,36.6481
293,2021-03-15,EUR,ยูโรโซน : ยูโร (EUR),EURO ZONE : EURO (EUR),36.206,36.3186,37.0798,36.6992
294,2021-03-12,EUR,ยูโรโซน : ยูโร (EUR),EURO ZONE : EURO (EUR),36.1748,36.2774,37.012,36.6447
295,2021-03-11,EUR,ยูโรโซน : ยูโร (EUR),EURO ZONE : EURO (EUR),36.0535,36.1614,36.9136,36.5375
296,2021-03-10,EUR,ยูโรโซน : ยูโร (EUR),EURO ZONE : EURO (EUR),36.0562,36.1665,36.9353,36.5509
297,2021-03-09,EUR,ยูโรโซน : ยูโร (EUR),EURO ZONE : EURO (EUR),36.0847,36.1921,36.9643,36.5782
298,2021-03-08,EUR,ยูโรโซน : ยูโร (EUR),EURO ZONE : EURO (EUR),35.972,36.0779,36.8333,36.4556
299,2021-03-05,EUR,ยูโรโซน : ยูโร (EUR),EURO ZONE : EURO (EUR),35.9174,36.0299,36.7796,36.4048
300,2021-03-04,EUR,ยูโรโซน : ยูโร (EUR),EURO ZONE : EURO (EUR),36.0905,36.2063,36.9888,36.5976
301,2021-03-03,EUR,ยูโรโซน : ยูโร (EUR),EURO ZONE : EURO (EUR),36.1072,36.2181,36.9826,36.6004
302,2021-03-02,EUR,ยูโรโซน : ยูโร (EUR),EURO ZONE : EURO (EUR),35.957,36.0689,36.819,36.444
303,2021-03-01,EUR,ยูโรโซน : ยูโร (EUR),EURO ZONE : EURO (EUR),36.1751,36.2847,37.0697,36.6772
304,2021-04-30,EUR,ยูโรโซน : ยูโร (EUR),EURO ZONE : EURO (EUR),37.2937,37.4068,38.1908,37.7988
305,2021-04-29,EUR,ยูโรโซน : ยูโร (EUR),EURO ZONE : EURO (EUR),37.4788,37.575,38.2937,37.9344
306,2021-04-28,EUR,ยูโรโซน : ยูโร (EUR),EURO ZONE : EURO (EUR),37.421,37.5414,38.3093,37.9254
307,2021-04-27,EUR,ยูโรโซน : ยูโร (EUR),EURO ZONE : EURO (EUR),37.4269,37.5419,38.3188,37.9304
308,2021-04-26,EUR,ยูโรโซน : ยูโร (EUR),EURO ZONE : EURO (EUR),37.5959,37.6914,38.4088,38.0501
309,2021-04-23,EUR,ยูโรโซน : ยูโร (EUR),EURO ZONE : EURO (EUR),37.2721,37.3802,38.1494,37.7648
310,2021-04-22,EUR,ยูโรโซน : ยูโร (EUR),EURO ZONE : EURO (EUR),37.1954,37.3103,38.0884,37.6994
311,2021-04-21,EUR,ยูโรโซน : ยูโร (EUR),EURO ZONE : EURO (EUR),37.1595,37.276,38.0614,37.6687
312,2021-04-20,EUR,ยูโรโซน : ยูโร (EUR),EURO ZONE : EURO (EUR),37.1087,37.2248,38.0073,37.6161
313,2021-04-19,EUR,ยูโรโซน : ยูโร (EUR),EURO ZONE : EURO (EUR),36.8834,36.9919,37.7552,37.3736
314,2021-04-16,EUR,ยูโรโซน : ยูโร (EUR),EURO ZONE : EURO (EUR),36.8868,37.0002,37.7442,37.3722
315,2021-04-12,EUR,ยูโรโซน : ยูโร (EUR),EURO ZONE : EURO (EUR),36.992,37.1043,37.8686,37.4865
316,2021-04-09,EUR,ยูโรโซน : ยูโร (EUR),EURO ZONE : EURO (EUR),36.8966,37.0086,37.7699,37.3893
317,2021-04-08,EUR,ยูโรโซน : ยูโร (EUR),EURO ZONE : EURO (EUR),36.8033,36.9197,37.6889,37.3043
318,2021-04-07,EUR,ยูโรโซน : ยูโร (EUR),EURO ZONE : EURO (EUR),36.6511,36.7642,37.5297,37.147
319,2021-04-05,EUR,ยูโรโซน : ยูโร (EUR),EURO ZONE : EURO (EUR),36.3626,36.4726,37.2322,36.8524
320,2021-04-02,EUR,ยูโรโซน : ยูโร (EUR),EURO ZONE : EURO (EUR),36.2874,36.399,37.1511,36.7751
321,2021-04-01,EUR,ยูโรโซน : ยูโร (EUR),EURO ZONE : EURO (EUR),36.1731,36.2807,37.0336,36.6572
322,2021-05-31,EUR,ยูโรโซน : ยูโร (EUR),EURO ZONE : EURO (EUR),37.6156,37.7305,38.514,38.1223
323,2021-05-28,EUR,ยูโรโซน : ยูโร (EUR),EURO ZONE : EURO (EUR),37.6303,37.7406,38.5187,38.1297
324,2021-05-27,EUR,ยูโรโซน : ยูโร (EUR),EURO ZONE : EURO (EUR),37.6271,37.7407,38.5171,38.1289
325,2021-05-25,EUR,ยูโรโซน : ยูโร (EUR),EURO ZONE : EURO (EUR),37.8107,37.9235,38.6822,38.3029
326,2021-05-24,EUR,ยูโรโซน : ยูโร (EUR),EURO ZONE : EURO (EUR),37.7101,37.8266,38.6277,38.2272
327,2021-05-21,EUR,ยูโรโซน : ยูโร (EUR),EURO ZONE : EURO (EUR),37.8726,37.989,38.7687,38.3789
328,2021-05-20,EUR,ยูโรโซน : ยูโร (EUR),EURO ZONE : EURO (EUR),37.7581,37.874,38.6289,38.2515
329,2021-05-19,EUR,ยูโรโซน : ยูโร (EUR),EURO ZONE : EURO (EUR),37.9274,38.0381,38.8164,38.4273
330,2021-05-18,EUR,ยูโรโซน : ยูโร (EUR),EURO ZONE : EURO (EUR),37.8009,37.9127,38.6562,38.2845
331,2021-05-17,EUR,ยูโรโซน : ยูโร (EUR),EURO ZONE : EURO (EUR),37.6023,37.7172,38.4788,38.098
332,2021-05-14,EUR,ยูโรโซน : ยูโร (EUR),EURO ZONE : EURO (EUR),37.3831,37.4961,38.2497,37.8729
333,2021-05-13,EUR,ยูโรโซน : ยูโร (EUR),EURO ZONE : EURO (EUR),37.3326,37.4467,38.2165,37.8316
334,2021-05-12,EUR,ยูโรโซน : ยูโร (EUR),EURO ZONE : EURO (EUR),37.3546,37.468,38.2373,37.8527
335,2021-05-11,EUR,ยูโรโซน : ยูโร (EUR),EURO ZONE : EURO (EUR),37.2514,37.367,38.1308,37.7489
336,2021-05-10,EUR,ยูโรโซน : ยูโร (EUR),EURO ZONE : EURO (EUR),37.3122,37.4225,38.183,37.8028
337,2021-05-07,EUR,ยูโรโซน : ยูโร (EUR),EURO ZONE : EURO (EUR),37.1858,37.2913,38.032,37.6617
338,2021-05-06,EUR,ยูโรโซน : ยูโร (EUR),EURO ZONE : EURO (EUR),36.9362,37.0512,37.8246,37.4379
339,2021-05-05,EUR,ยูโรโซน : ยูโร (EUR),EURO ZONE : EURO (EUR),36.9664,37.0815,37.8612,37.4714
340,2021-06-30,EUR,ยูโรโซน : ยูโร (EUR),EURO ZONE : EURO (EUR),37.649,37.7588,38.5238,38.1413
341,2021-06-29,EUR,ยูโรโซน : ยูโร (EUR),EURO ZONE : EURO (EUR),37.6464,37.7627,38.5541,38.1584
342,2021-06-28,EUR,ยูโรโซน : ยูโร (EUR),EURO ZONE : EURO (EUR),37.5147,37.6336,38.4161,38.0249
343,2021-06-25,EUR,ยูโรโซน : ยูโร (EUR),EURO ZONE : EURO (EUR),37.4625,37.5744,38.3253,37.9499
344,2021-06-24,EUR,ยูโรโซน : ยูโร (EUR),EURO ZONE : EURO (EUR),37.5436,37.6519,38.4053,38.0286
345,2021-06-23,EUR,ยูโรโซน : ยูโร (EUR),EURO ZONE : EURO (EUR),37.4206,37.5286,38.2964,37.9125
346,2021-06-22,EUR,ยูโรโซน : ยูโร (EUR),EURO ZONE : EURO (EUR),37.175,37.2892,38.0739,37.6816
347,2021-06-21,EUR,ยูโรโซน : ยูโร (EUR),EURO ZONE : EURO (EUR),36.9503,37.0581,37.8209,37.4395
348,2021-06-18,EUR,ยูโรโซน : ยูโร (EUR),EURO ZONE : EURO (EUR),36.8917,37.0032,37.7671,37.3852
349,2021-06-17,EUR,ยูโรโซน : ยูโร (EUR),EURO ZONE : EURO (EUR),37.0444,37.1619,37.9329,37.5474
350,2021-06-16,EUR,ยูโรโซน : ยูโร (EUR),EURO ZONE : EURO (EUR),37.2737,37.3915,38.1814,37.7865
351,2021-06-15,EUR,ยูโรโซน : ยูโร (EUR),EURO ZONE : EURO (EUR),37.2032,37.3196,38.107,37.7133
352,2021-06-14,EUR,ยูโรโซน : ยูโร (EUR),EURO ZONE : EURO (EUR),37.1365,37.2537,38.0474,37.6506
353,2021-06-11,EUR,ยูโรโซน : ยูโร (EUR),EURO ZONE : EURO (EUR),37.3838,37.4983,38.2746,37.8865
354,2021-06-10,EUR,ยูโรโซน : ยูโร (EUR),EURO ZONE : EURO (EUR),37.4041,37.521,38.2748,37.8979
355,2021-06-09,EUR,ยูโรโซน : ยูโร (EUR),EURO ZONE : EURO (EUR),37.4878,37.5893,38.3512,37.9703
356,2021-06-08,EUR,ยูโรโซน : ยูโร (EUR),EURO ZONE : EURO (EUR),37.5011,37.617,38.3911,38.0041
357,2021-06-07,EUR,ยูโรโซน : ยูโร (EUR),EURO ZONE : EURO (EUR),37.434,37.549,38.319,37.934
358,2021-06-04,EUR,ยูโรโซน : ยูโร (EUR),EURO ZONE : EURO (EUR),37.3437,37.4612,38.2512,37.8562
359,2021-06-02,EUR,ยูโรโซน : ยูโร (EUR),EURO ZONE : EURO (EUR),37.5718,37.6922,38.4761,38.0842
360,2021-06-01,EUR,ยูโรโซน : ยูโร (EUR),EURO ZONE : EURO (EUR),37.6225,37.7386,38.5195,38.1291
361,2021-07-30,EUR,ยูโรโซน : ยูโร (EUR),EURO ZONE : EURO (EUR),38.5581,38.6836,39.4634,39.0735
362,2021-07-29,EUR,ยูโรโซน : ยูโร (EUR),EURO ZONE : EURO (EUR),38.4498,38.5643,39.3375,38.9509
363,2021-07-27,EUR,ยูโรโซน : ยูโร (EUR),EURO ZONE : EURO (EUR),38.3094,38.4247,39.1944,38.8096
364,2021-07-23,EUR,ยูโรโซน : ยูโร (EUR),EURO ZONE : EURO (EUR),38.256,38.3778,39.1686,38.7732
365,2021-07-22,EUR,ยูโรโซน : ยูโร (EUR),EURO ZONE : EURO (EUR),38.1974,38.3177,39.1153,38.7165
366,2021-07-21,EUR,ยูโรโซน : ยูโร (EUR),EURO ZONE : EURO (EUR),38.1732,38.2893,39.0582,38.6738
367,2021-07-20,EUR,ยูโรโซน : ยูโร (EUR),EURO ZONE : EURO (EUR),38.2107,38.3257,39.0841,38.7049
368,2021-07-19,EUR,ยูโรโซน : ยูโร (EUR),EURO ZONE : EURO (EUR),38.2714,38.3879,39.1717,38.7798
369,2021-07-16,EUR,ยูโรโซน : ยูโร (EUR),EURO ZONE : EURO (EUR),38.1472,38.2689,39.0419,38.6554
370,2021-07-15,EUR,ยูโรโซน : ยูโร (EUR),EURO ZONE : EURO (EUR),38.0991,38.2152,38.9939,38.6046
371,2021-07-14,EUR,ยูโรโซน : ยูโร (EUR),EURO ZONE : EURO (EUR),37.9506,38.0675,38.8654,38.4665
372,2021-07-13,EUR,ยูโรโซน : ยูโร (EUR),EURO ZONE : EURO (EUR),38.216,38.3247,39.0982,38.7115
373,2021-07-12,EUR,ยูโรโซน : ยูโร (EUR),EURO ZONE : EURO (EUR),38.2049,38.3239,39.1028,38.7134
374,2021-07-09,EUR,ยูโรโซน : ยูโร (EUR),EURO ZONE : EURO (EUR),38.166,38.2726,39.0206,38.6466
375,2021-07-08,EUR,ยูโรโซน : ยูโร (EUR),EURO ZONE : EURO (EUR),37.7635,37.872,38.6293,38.2507
376,2021-07-07,EUR,ยูโรโซน : ยูโร (EUR),EURO ZONE : EURO (EUR),37.6821,37.7992,38.5743,38.1868
377,2021-07-06,EUR,ยูโรโซน : ยูโร (EUR),EURO ZONE : EURO (EUR),37.6387,37.7502,38.5105,38.1304
378,2021-07-05,EUR,ยูโรโซน : ยูโร (EUR),EURO ZONE : EURO (EUR),37.6467,37.758,38.5174,38.1377
379,2021-07-02,EUR,ยูโรโซน : ยูโร (EUR),EURO ZONE : EURO (EUR),37.5915,37.7007,38.4797,38.0902
380,2021-07-01,EUR,ยูโรโซน : ยูโร (EUR),EURO ZONE : EURO (EUR),37.4317,37.5495,38.3255,37.9375
381,2021-08-31,EUR,ยูโรโซน : ยูโร (EUR),EURO ZONE : EURO (EUR),37.7604,37.8717,38.6193,38.2455
382,2021-08-30,EUR,ยูโรโซน : ยูโร (EUR),EURO ZONE : EURO (EUR),37.8884,38.0046,38.7744,38.3895
383,2021-08-27,EUR,ยูโรโซน : ยูโร (EUR),EURO ZONE : EURO (EUR),37.9587,38.0755,38.8566,38.4661
384,2021-08-26,EUR,ยูโรโซน : ยูโร (EUR),EURO ZONE : EURO (EUR),38.0384,38.1526,38.9335,38.5431
385,2021-08-25,EUR,ยูโรโซน : ยูโร (EUR),EURO ZONE : EURO (EUR),38.0856,38.1929,38.9663,38.5796
386,2021-08-24,EUR,ยูโรโซน : ยูโร (EUR),EURO ZONE : EURO (EUR),38.415,38.5251,39.2936,38.9094
